bed,record,fold,group,scoring,n_windows,n_stream,n_scored,n_refused,threshold,roc_auc,auc_refusal,first_fault_position,last_fault_position,n_pre,n_pre_fired,detected,delay_windows,n_consecutive_fault_fires,n_post,n_post_fired,recovered,refusal
3w_own_history,WELL-00002_20170211180129,WELL-00002,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170211180129,WELL-00002,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170211180129,WELL-00002,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170211230141,WELL-00002,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170211230141,WELL-00002,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170211230141,WELL-00002,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170211230141,WELL-00002,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170212040225,WELL-00002,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170212040225,WELL-00002,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170212040225,WELL-00002,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170212040225,WELL-00002,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170212090203,WELL-00002,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170212090203,WELL-00002,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170212090203,WELL-00002,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170212090203,WELL-00002,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170212140407,WELL-00002,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170212140407,WELL-00002,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170212140407,WELL-00002,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170212140407,WELL-00002,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170212190429,WELL-00002,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170212190429,WELL-00002,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170212190429,WELL-00002,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170212190429,WELL-00002,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170213000322,WELL-00002,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00002_20170213000322,WELL-00002,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
